date|description|images|title
2011-08-12 (13:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_54_22_63_1754226362', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_54_22_63_1754226362_1']|Polska II RP 5 złotych 1930 sztandar st.3+
2011-08-04 (14:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_41_14_62_1741146201', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_41_14_62_1741146201_1']|II RP 5 złotych 1930 Sztandar st.2-
2011-07-22|Drobne rysy w tle.   \\Waga: 18,049 g Ag .750  \Literatura: Fischer OB 014|['https://archiwum.niemczyk.pl/images/shop/15_298.jpg', 'https://archiwum.niemczyk.pl/images/shop/15a_905.jpg']|Polska II RP 5 zlotych 1930 Sztandar st.3+
2011-07-22 (11:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651_3']|II RP 5 złotych 1930 Sztandar Głęboki st.3+?
2011-07-15 (13:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_08_08_55_1708085529', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_08_08_55_1708085529_1']|Polska II RP 5 złotych 1930 Sztandar st.3+
2011-07-14 (12:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_06_33_35_1706333561', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_06_33_35_1706333561_1']|Polska 5 złotych 1930 Sztandar st.4-
2011-06-27|Jedna z najrzadszych monet II RP.\Ładnie zachowany egzemplarz. Patyna. Połysk menniczy.\Waga: 17,991 g Ag .750\Literatura: Fischer: OB 014|['https://archiwum.niemczyk.pl/images/shop/30_713.jpg', 'https://archiwum.niemczyk.pl/images/shop/30a_851.jpg', 'https://archiwum.niemczyk.pl/images/shop/30b_653.jpg']|Polska II RP 5 złotych 1930 Sztandar stempel głęboki st.2
2011-06-15 (16:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_57_75_79_1657757914', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_57_75_79_1657757914_1']|II RP 5 złotych 1930 Sztandar st. 3
2011-06-06 (15:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_42_65_77_1642657788', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_42_65_77_1642657788_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2011-06-06 (15:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_42_65_77_1642657785', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_42_65_77_1642657785_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2011-05-30 (17:05)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_30_85_70_1630857079', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_16_30_85_70_1630857079_1']|Polska II RP 5 złotych 1930 sztandar st. 3-
2011-05-15|Piękny egzemplarz. W tym stanie zachowania bardzo rzadki.\Parchimowicz.115.b\\Stan zachowania 1/1-\Waga 18,044 g\Średnica 33,0 mm|['https://archiwum.niemczyk.pl/images/auction/orginal/4859202.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/202a.jpg']|II RP. 5 złotych,sztandar głęboki 1930
2011-05-15|Piękny egzemplarz. W tym stanie zachowania bardzo rzadki.\Parchimowicz.115.b\\Stan zachowania 1-\Waga 18,046 g\Średnica 33,0 mm|['https://archiwum.niemczyk.pl/images/auction/orginal/3229203.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/203a.jpg']|II RP. 5 złotych sztandar głęboki 1930
2011-04-26 (15:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_72_17_59_1572175911', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_72_17_59_1572175911_1']|Polska II RP 5 złotych 1930 Sztandar st.2-
2011-04-12 (14:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_47_63_13_1547631311', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_47_63_13_1547631311_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_47_63_13_1547631311_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS 62
2011-03-30 (18:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_25_53_34_1525533454', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_25_53_34_1525533454_1']|Polska II RP 5 złotych 1930 Sztandar st. 2-/3
2011-03-24 (18:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_14_64_53_1514645324', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_14_64_53_1514645324_1']|II RP 5 złotych 1930 sztandar st. 3
2011-03-18 (13:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_04_07_08_1504070806', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_04_07_08_1504070806_1']|Polska II RP 5 złotych 1930 Sztandar st.3-
2011-03-16 (18:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_00_69_40_1500694023', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_00_69_40_1500694023_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_15_00_69_40_1500694023_2']|II RP 5 złotych 1930 Sztandar NGC MS 62
2011-03-11 (17:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_92_46_40_1492464000', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_92_46_40_1492464000_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_92_46_40_1492464000_2']|II RP 5 zł 1930 Sztandar NGC AU 58
2011-03-11 (17:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_92_46_39_1492463990', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_92_46_39_1492463990_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_92_46_39_1492463990_2']|II RP 5 zł 1930 Sztandar GCN AU 58
2011-03-04 (13:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_80_33_00_1480330011', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_80_33_00_1480330011_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_80_33_00_1480330011_2']|5 złotych 1930 Sztandar st. głęboki GCN AU 50
2011-02-22 (12:02)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_63_17_59_1463175975', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_63_17_59_1463175975_1']|II RP 5 złotych 1930 sztandar st.2-
2011-02-14 (16:02)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_50_72_05_1450720579', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_50_72_05_1450720579_1']|II RP 5 złotych 1930 Sztandar 1930 st. 2-
2011-02-09 (16:02)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_42_74_53_1442745366', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_42_74_53_1442745366_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_42_74_53_1442745366_2']|II RP 5 złotych 1930 Sztandar NGC MS 64
2011-01-19 (17:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_10_74_36_1410743698', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_10_74_36_1410743698_1']|II RP 5 złotych 1930 Sztandar st.3
2011-01-19 (14:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_10_26_82_1410268278', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_14_10_26_82_1410268278_1']|II RP 5 złotych 1930 sztandar st.3-
2011-01-04 (12:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_88_64_05_1388640576', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_88_64_05_1388640576_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_88_64_05_1388640576_2']|II RP 5 złotych 1930 Sztandar NGC MS 62
2010-12-30 (21:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_82_47_76_1382477644', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_82_47_76_1382477644_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_82_47_76_1382477644_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_82_47_76_1382477644_3', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_82_47_76_1382477644_4', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_13_82_47_76_1382477644_5']|5 złotych 1930 Sztandar st. głęboki NGC MS 62
2010-11-26|Dużo lustra menniczego. Drobne skazy w tle. Patyna.\Waga: 18,10 g Ag .750   \Literatura: Fischer: OB 014\\Stan zachowania: 2-|['https://archiwum.niemczyk.pl/images/shop/2010_11_19_133553.jpg', 'https://archiwum.niemczyk.pl/images/shop/2010_11_19_133553.jpg', 'https://archiwum.niemczyk.pl/images/shop/2010_11_19_133556.jpg']|Polska II RP 5 złotych 1930 Sztandar st. 2-
2010-11-26|Dużo lustra menniczego. Drobne skazy w tle. Patyna.\Waga: 18,10 g Ag .750   \Literatura: Fischer: OB 014\\Stan zachowania: 2-|['https://archiwum.niemczyk.pl/images/shop/2010_11_19_133553.jpg', 'https://archiwum.niemczyk.pl/images/shop/2010_11_19_133553.jpg', 'https://archiwum.niemczyk.pl/images/shop/2010_11_19_133556.jpg']|Polska II RP 5 złotych 1930 Sztandar st. 2-
2010-10-31 (15:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_85_75_23_1285752369', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_85_75_23_1285752369_1']|Polska II RP 5 złotych 1930 Sztandar st. 2
2010-10-27 (11:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_83_56_16_1283561606', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_83_56_16_1283561606_1']|II RP 5 złotych 1930 Sztandar st. 2-/3+
2010-10-07 (13:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_53_69_52_1253695282', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_53_69_52_1253695282_1']|II RP 5 złotych 1930 Sztandar st. 3
2010-10-07 (12:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_53_69_43_1253694388', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_53_69_43_1253694388_1']|II RP 5 złotych 1930 Sztandar st.3
2010-10-01 (21:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_42_19_68_1242196874', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_42_19_68_1242196874_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_42_19_68_1242196874_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_42_19_68_1242196874_3']|II RP 5 złotych 1930 Sztandar Głęboki st. 2
2010-09-27 (13:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_39_45_41_1239454152', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_39_45_41_1239454152_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_39_45_41_1239454152_2']|II RP 5 zlotych 1930 Sztandar NGC MS 64
2010-09-27 (13:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_39_45_41_1239454149', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_39_45_41_1239454149_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_39_45_41_1239454149_2']|II RP 5 zlotych 1930 Sztandar NGC MS 64
2010-09-20|Jedna z najrzadszych monet II RP.\Egzemplarz ładny, posiada dużo połysku oraz drobne mikroryski w tle.\Świeża odbitka ze stempla.\Waga: 17,966g Ag\Literatura: Fischer: OB 014\\Stan zachowania: 2-|['https://archiwum.niemczyk.pl/images/shop/050.jpg', 'https://archiwum.niemczyk.pl/images/shop/0a1.jpg', 'https://archiwum.niemczyk.pl/images/shop/001b4.jpg', 'https://archiwum.niemczyk.pl/images/shop/00127.jpg', 'https://archiwum.niemczyk.pl/images/shop/001a11.jpg']|Polska II RP 5 złotych 1930 Sztandar stempel głęboki st.2-
2010-09-19 (14:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_23_83_67_1223836761', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_23_83_67_1223836761_1']|II RP 5 zlotych 1930 Sztandar st.3
2010-09-12 (21:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_16_03_04_1216030494', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_16_03_04_1216030494_1']|5 złotych 1930 Sztandar st.3-
2010-09-12 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_14_34_43_1214344365', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_14_34_43_1214344365_1']|II RP 5 zlotych 1930 Sztandar st.3
2010-09-12 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_14_34_43_1214344363', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_12_14_34_43_1214344363_1']|II RP 5 zlotych 1930 Sztandar st.2/2+
2010-08-25 (15:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_93_61_95_1193619557', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_93_61_95_1193619557_1']|II RP 5 złotych 1930 sztandar st.3
2010-08-19 (13:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_85_09_71_1185097125', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_85_09_71_1185097125_1']|5 zlotych 1930 Sztandar st.3-
2010-08-02 (12:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_64_99_76_1164997671', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_64_99_76_1164997671_1']|II RP 5 złotych 1930 Sztandar st. 3/3-
2010-07-21 (16:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_49_99_83_1149998366', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_11_49_99_83_1149998366_1']|II RP 5 złotych 1930 Sztandar st. 4
2010-06-30 (21:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_94_11_05_1094110526', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_94_11_05_1094110526_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_94_11_05_1094110526_2']|II RP 5 złotych 1930 Sztandar NGC MS 63
2010-06-16 (21:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_75_66_65_1075666513', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_75_66_65_1075666513_1']|II RP 5 złotych 1930 Sztandar st. 2+/1-
2010-06-16 (21:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_75_65_87_1075658773', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_75_65_87_1075658773_1']|II RP 5 złotych 1930 Sztandar st. 2-
2010-06-16 (21:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_75_65_42_1075654262', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_75_65_42_1075654262_1']|II RP 5 złotych 1930 Sztandar st. 3
2010-06-04|Dużo połysku. Ładny egzemplarz. Drobne ryski w tle.\Waga: 17,98 g Ag 750\Literatura: Fischer OB 014\\Stan zachowania: 3+/2-|['https://archiwum.niemczyk.pl/images/shop/0521.jpg', 'https://archiwum.niemczyk.pl/images/shop/5a42.jpg']|Polska 5 złotych 1930 sztandar st. 3+/2-
2010-05-31 (16:05)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_54_13_74_1054137471', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_54_13_74_1054137471_1']|5 złotych 1930 Sztandar st.3
2010-05-21 (11:05)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_40_70_96_1040709623', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_40_70_96_1040709623_1']|II RP 5 złotych 1930 Sztandar st. 2
2010-05-18 (15:05)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_36_90_02_1036900222', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_36_90_02_1036900222_1']|5 złotych 1930 Sztandar st.3
2010-05-17|Jedna z najrzadszych monet II RP.\Egzemplarz posiada kilka drobnych skaz w tle i piękny połysk.\MONETA NIECZYSZCZONA.\Waga: 18,039g Ag\Literatura: Fischer: OB 014\\Stan zachowania: 2+/1-|['https://archiwum.niemczyk.pl/images/shop/szta_5.jpg', 'https://archiwum.niemczyk.pl/images/shop/szta_1.jpg', 'https://archiwum.niemczyk.pl/images/shop/szta_2.jpg']|Polska II RP 5 złotych 1930 Sztandar stempel głęboki st.2+/1-
2010-05-12 (21:05)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_29_42_39_1029423934', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_29_42_39_1029423934_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_29_42_39_1029423934_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_29_42_39_1029423934_3']|II RP 5 złotych 1930 Sztandar Głęboki NGC MS 61
2010-05-12 (21:05)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_29_42_09_1029420965', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_29_42_09_1029420965_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_10_29_42_09_1029420965_2']|II RP 5 złotych 1930 Sztandar NGC MS 64
2010-05-11|Jedna z najrzadszych monet II RP.\Egzemplarz posiada kilka drobnych skaz w tle. Dużo połysku.\Wczesna odbitka ze stempla.\Waga: 17,716 g Ag .750\Literatura: Fischer: OB 014\\Stan zachowania: 2|['https://archiwum.niemczyk.pl/images/shop/0332.jpg', 'https://archiwum.niemczyk.pl/images/shop/0150.jpg', 'https://archiwum.niemczyk.pl/images/shop/0234.jpg']|Polska II RP 5 złotych 1930 Sztandar stempel głęboki st.2
2010-04-13 (21:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_990_55_74_990557434', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_990_55_74_990557434_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_990_55_74_990557434_2']|II RP 5 złotych 1930 Sztandar NGC MS 64
2010-04-09 (16:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_985_49_16_985491649', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_985_49_16_985491649_1']|II RP 5 złotych 1930 Sztandar st. 3+
2010-04-09 (16:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_985_49_14_985491496', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_985_49_14_985491496_1']|II RP 5 złotych 1930 Sztandar st. 3+
2010-04-08 (20:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_984_46_38_984463862', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_984_46_38_984463862_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_984_46_38_984463862_2']|II RP 5 złotych 1930 Sztandar PCGS MS 63
2010-04-06 (16:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_981_39_17_981391769', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_981_39_17_981391769_1']|II RP 5 zł 1930 Sztandar st.3+
2010-04-02 (15:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_976_21_45_976214501', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_976_21_45_976214501_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_976_21_45_976214501_2']|II RP 5 złotych Sztandar 1930 GCN MS 62
2010-04-01 (13:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_974_73_07_974730775', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_974_73_07_974730775_1']|5 złotych 1930 sztandar st.3-/4
2010-03-16 (16:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_953_55_80_953558021', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_953_55_80_953558021_1']|II RP 5 zł 1930 Sztandar st. 3/3-
2010-03-16 (16:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_953_50_21_953502154', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_953_50_21_953502154_1']|II RP 5 złotych 1930 Sztandar st. 3-
2010-03-11 (15:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_67_946946720', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_67_946946720_1']|5 złotych 1930 Sztandar st.3
2010-03-11 (15:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_64_946946408', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_64_946946408_1']|5 złotych 1930 Sztandar st.3
2010-03-11 (15:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_62_946946249', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_62_946946249_1']|5 złotych 1930 Sztandar st.3+
2010-03-11 (15:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_60_946946081', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_946_94_60_946946081_1']|5 złotych 1930 Sztandar st.2-
2010-03-01 (20:03)||['https://archiwum.niemczyk.pl/images/old/photos07_allegroimg_pl_photos_oryginal_930_95_90_930959052', 'https://archiwum.niemczyk.pl/images/old/photos07_allegroimg_pl_photos_oryginal_930_95_90_930959052_1', 'https://archiwum.niemczyk.pl/images/old/photos07_allegroimg_pl_photos_oryginal_930_95_90_930959052_2']|II RP 5 złotych 1930 Sztandar NGC MS 63
2010-02-23 (14:02)||['https://archiwum.niemczyk.pl/images/old/photos07_allegroimg_pl_photos_oryginal_926_52_41_926524186', 'https://archiwum.niemczyk.pl/images/old/photos07_allegroimg_pl_photos_oryginal_926_52_41_926524186_1']|II RP 5 złotych 1930 Sztandar st. 3-
2010-02-04 (12:02)||['https://archiwum.niemczyk.pl/images/old/photos07_allegroimg_pl_photos_oryginal_903_19_76_903197610', 'https://archiwum.niemczyk.pl/images/old/photos07_allegroimg_pl_photos_oryginal_903_19_76_903197610_1']|II RP 5 złotych 1930 Sztandar st. 4
2010-01-29 (15:01)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_896_30_86_896308611', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_896_30_86_896308611_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_896_30_86_896308611_2']|II RP 5 złotych 1930 Sztandar NGC MS 62
2010-01-19 (16:01)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_884_49_03_884490321', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_884_49_03_884490321_1']|II RP 5 złotych 1930 Sztandar st. 3
2010-01-19 (12:01)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_884_20_72_884207242', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_884_20_72_884207242_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_884_20_72_884207242_2']|5 zł 1930 sztandar NGC MS 62
2010-01-02 (13:01)||['https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_863_44_87_863448780', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_863_44_87_863448780_1', 'https://archiwum.niemczyk.pl/images/old/photos03_allegroimg_pl_photos_oryginal_863_44_87_863448780_2']|II RP 5 złotych 1930 sztandar GCN MS 60
